bot_name,user_id,session_id,channel,language,bot_message,user_message,timestamp,_synthetic
SmartAssist Instance,u-8fc7f793a557cf2fc11f18f54a,sess-dd78bd26b507a61f,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-21 18:04:15,True
SmartAssist Instance,u-84b8785b053371f9c652503604,sess-2a4b0ef50b81effc,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-03-26 22:14:04,True
SmartAssist Instance,u-84b8785b053371f9c652503604,sess-2a4b0ef50b81effc,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-03-26 22:14:34,True
SmartAssist Instance,u-84b8785b053371f9c652503604,sess-2a4b0ef50b81effc,Web/Mobile Client,en,,When is my credit card payment due?,2026-03-26 22:15:19,True
SmartAssist Instance,u-84b8785b053371f9c652503604,sess-2a4b0ef50b81effc,Web/Mobile Client,en,Your next payment due date is 21 May 2026.,,2026-03-26 22:15:49,True
SmartAssist Instance,u-84b8785b053371f9c652503604,sess-2a4b0ef50b81effc,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-03-26 22:16:19,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-16 21:30:40,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-16 21:31:10,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,,I can't log into my Mashreq NEO app,2026-01-16 21:31:55,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,I've processed your request for Mobile App Login / Access Issue. Your reference number is REF52694510.,,2026-01-16 21:32:25,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,,"Thank you, that was helpful",2026-01-16 21:33:10,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,You're welcome! Is there anything else I can help you with?,,2026-01-16 21:33:40,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,,No that's all,2026-01-16 21:34:25,True
SmartAssist Instance,u-5a8674b6c73c24c0b14c88d057,sess-0a94221d32ca5047,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2026-01-16 21:34:55,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-17 18:43:03,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-17 18:43:33,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,,What is my outstanding personal loan balance?,2026-01-17 18:44:18,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,This request cannot be completed at this time. Please contact our customer service for assistance. Reference: N/A.,,2026-01-17 18:44:48,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,,That's not helpful. Can you be more specific?,2026-01-17 18:45:33,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,Please contact your nearest branch or call our customer service line for further assistance.,,2026-01-17 18:46:03,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,,I am calling customer service right now. I need an answer.,2026-01-17 18:46:48,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Let me connect you to a specialist who can provide more detailed information.""}}",,2026-01-17 18:47:18,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Loans team. Average wait time: 3-5 minutes.""}}",,2026-01-17 18:47:48,True
SmartAssist Instance,u-d328bacea2ffdd25df9a3c82c5,sess-b2aa264df2fb2fd3,Web/Mobile Client,ar,"Hi there, I'm Khalid Al Rashidi. I can help you with that. I've resolved your query and updated your account accordingly. Your reference is REF16015958.",,2026-01-17 18:51:08,True
SmartAssist Instance,u-b201cfb4c04738f0fc11d693de,sess-1053fba101ab101a,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-03 10:19:27,True
SmartAssist Instance,u-b201cfb4c04738f0fc11d693de,sess-1053fba101ab101a,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-03 10:19:57,True
SmartAssist Instance,u-b201cfb4c04738f0fc11d693de,sess-1053fba101ab101a,Web/Mobile Client,ur,,I can't log into my Mashreq NEO app,2026-01-03 10:20:42,True
SmartAssist Instance,u-b201cfb4c04738f0fc11d693de,sess-1053fba101ab101a,Web/Mobile Client,ur,I've processed your request for Mobile App Login / Access Issue. Your reference number is REF99874179.,,2026-01-03 10:21:12,True
SmartAssist Instance,u-b201cfb4c04738f0fc11d693de,sess-1053fba101ab101a,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2026-01-03 10:21:42,True
SmartAssist Instance,u-c93e6a34c4bf9571f4b8fc78ab,sess-b2cfaaccf7817e73,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-02 19:09:15,True
SmartAssist Instance,u-c93e6a34c4bf9571f4b8fc78ab,sess-b2cfaaccf7817e73,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-02 19:09:45,True
SmartAssist Instance,u-c93e6a34c4bf9571f4b8fc78ab,sess-b2cfaaccf7817e73,Web/Mobile Client,ar,,What is my home loan balance?,2025-11-02 19:10:30,True
SmartAssist Instance,u-c93e6a34c4bf9571f4b8fc78ab,sess-b2cfaaccf7817e73,Web/Mobile Client,ar,I've processed your request for Home Loan Balance Enquiry. Your reference number is REF98696223.,,2025-11-02 19:11:00,True
SmartAssist Instance,u-c93e6a34c4bf9571f4b8fc78ab,sess-b2cfaaccf7817e73,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-02 19:11:30,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-01 22:35:58,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-01 22:36:28,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,,When is my credit card payment due?,2026-02-01 22:37:13,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,Your next payment due date is 15 May 2026.,,2026-02-01 22:37:43,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,,"Thank you, that was helpful",2026-02-01 22:38:28,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-02-01 22:38:58,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,,No that's all,2026-02-01 22:39:43,True
SmartAssist Instance,u-54f9ca87556a68aec468ab159c,sess-d48750df1de87811,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-02-01 22:40:13,True
SmartAssist Instance,u-b8cf71c76b98ce8b626e584604,sess-64d7ea0b3bbc9ac6,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-03-08 08:21:22,True
SmartAssist Instance,u-b8cf71c76b98ce8b626e584604,sess-64d7ea0b3bbc9ac6,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-03-08 08:21:52,True
SmartAssist Instance,u-b8cf71c76b98ce8b626e584604,sess-64d7ea0b3bbc9ac6,Web/Mobile Client,ar,,I'm trying to remove an old phone from my trusted devices,2026-03-08 08:22:37,True
SmartAssist Instance,u-b8cf71c76b98ce8b626e584604,sess-64d7ea0b3bbc9ac6,Web/Mobile Client,ar,I've processed your request for Device Management / Trusted Device Issues. Your reference number is REF43384061.,,2026-03-08 08:23:07,True
SmartAssist Instance,u-b8cf71c76b98ce8b626e584604,sess-64d7ea0b3bbc9ac6,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2026-03-08 08:23:37,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-31 18:05:40,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-31 18:06:10,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,,What is the status of my loan application?,2025-12-31 18:06:55,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,I've processed your request for Personal Loan Application Status. Your reference number is REF84266059.,,2025-12-31 18:07:25,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,,"Thank you, that was helpful",2025-12-31 18:08:10,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,You're welcome! Is there anything else I can help you with?,,2025-12-31 18:08:40,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,,No that's all,2025-12-31 18:09:25,True
SmartAssist Instance,u-d38e888eabf52bf75cefa976c6,sess-78590467baa1f99a,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2025-12-31 18:09:55,True
SmartAssist Instance,u-2d93dedba137a026d68c9c611c,sess-5d65fd42562ff010,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-08 14:43:12,True
SmartAssist Instance,u-2d93dedba137a026d68c9c611c,sess-5d65fd42562ff010,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-08 14:43:42,True
SmartAssist Instance,u-2d93dedba137a026d68c9c611c,sess-5d65fd42562ff010,Web/Mobile Client,en,,What is my current account balance?,2025-12-08 14:44:27,True
SmartAssist Instance,u-2d93dedba137a026d68c9c611c,sess-5d65fd42562ff010,Web/Mobile Client,en,"Your current account balance is AED 41,625.55 as of today.",,2025-12-08 14:44:57,True
SmartAssist Instance,u-2d93dedba137a026d68c9c611c,sess-5d65fd42562ff010,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2025-12-08 14:45:27,True
SmartAssist Instance,u-19f7bf17b57a576776b6eaa885,sess-c5596014297ab1dc,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-13 07:25:46,True
SmartAssist Instance,u-19f7bf17b57a576776b6eaa885,sess-c5596014297ab1dc,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-13 07:26:16,True
SmartAssist Instance,u-19f7bf17b57a576776b6eaa885,sess-c5596014297ab1dc,WhatsApp,en,,What is the minimum payment on my credit card?,2025-11-13 07:27:01,True
SmartAssist Instance,u-19f7bf17b57a576776b6eaa885,sess-c5596014297ab1dc,WhatsApp,en,Your minimum payment due is AED 293.32.,,2025-11-13 07:27:31,True
SmartAssist Instance,u-19f7bf17b57a576776b6eaa885,sess-c5596014297ab1dc,WhatsApp,en,Thank you for banking with Mashreq. Have a great day!,,2025-11-13 07:28:01,True
SmartAssist Instance,u-9fd98204c6b4273705d3f91e0f,sess-18e8b451bdee6da1,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-21 16:31:58,True
SmartAssist Instance,u-9fd98204c6b4273705d3f91e0f,sess-18e8b451bdee6da1,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-21 16:32:28,True
SmartAssist Instance,u-9fd98204c6b4273705d3f91e0f,sess-18e8b451bdee6da1,Internet Banking,en,,What is my outstanding personal loan balance?,2025-11-21 16:33:13,True
SmartAssist Instance,u-9fd98204c6b4273705d3f91e0f,sess-18e8b451bdee6da1,Internet Banking,en,"Your outstanding personal loan balance is AED 99,196.55.",,2025-11-21 16:33:43,True
SmartAssist Instance,u-9fd98204c6b4273705d3f91e0f,sess-18e8b451bdee6da1,Internet Banking,en,Thank you for banking with Mashreq. Have a great day!,,2025-11-21 16:34:13,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-14 02:14:49,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-14 02:15:19,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,,I want to check my WPS salary payment,2025-12-14 02:16:04,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,I've processed your request for WPS (Wage Protection System) Enquiry. Your reference number is REF30772924.,,2025-12-14 02:16:34,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,,"Thank you, that was helpful",2025-12-14 02:17:19,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,You're welcome! Is there anything else I can help you with?,,2025-12-14 02:17:49,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,,No that's all,2025-12-14 02:18:34,True
SmartAssist Instance,u-0969da2b290f7c3d261fbc3c5e,sess-2711ad01bbf0c0cf,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2025-12-14 02:19:04,True
SmartAssist Instance,u-83ede91c4121c7d8a9749fe7b0,sess-4dec12685b272843,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-07 15:12:41,True
SmartAssist Instance,u-83ede91c4121c7d8a9749fe7b0,sess-4dec12685b272843,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-07 15:13:11,True
SmartAssist Instance,u-83ede91c4121c7d8a9749fe7b0,sess-4dec12685b272843,Internet Banking,ar,,How much are the fees for sending money to India?,2026-04-07 15:13:56,True
SmartAssist Instance,u-83ede91c4121c7d8a9749fe7b0,sess-4dec12685b272843,Internet Banking,ar,I've processed your request for Remittance Fee Enquiry. Your reference number is REF82612653.,,2026-04-07 15:14:26,True
SmartAssist Instance,u-83ede91c4121c7d8a9749fe7b0,sess-4dec12685b272843,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2026-04-07 15:14:56,True
SmartAssist Instance,u-fa481ecc15bc867848af7b0301,sess-7a5691c56a43eae8,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-26 08:25:18,True
SmartAssist Instance,u-fa481ecc15bc867848af7b0301,sess-7a5691c56a43eae8,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-26 08:25:48,True
SmartAssist Instance,u-fa481ecc15bc867848af7b0301,sess-7a5691c56a43eae8,Web/Mobile Client,ur,,What is my home loan balance?,2026-02-26 08:26:33,True
SmartAssist Instance,u-fa481ecc15bc867848af7b0301,sess-7a5691c56a43eae8,Web/Mobile Client,ur,I've processed your request for Home Loan Balance Enquiry. Your reference number is REF38631712.,,2026-02-26 08:27:03,True
SmartAssist Instance,u-fa481ecc15bc867848af7b0301,sess-7a5691c56a43eae8,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2026-02-26 08:27:33,True
SmartAssist Instance,u-4117c77d1c70b8fd77540846cd,sess-44f25fdc4abae11e,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-13 06:13:04,True
SmartAssist Instance,u-4117c77d1c70b8fd77540846cd,sess-44f25fdc4abae11e,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-13 06:13:34,True
SmartAssist Instance,u-4117c77d1c70b8fd77540846cd,sess-44f25fdc4abae11e,Web/Mobile Client,ar,,I need my account statement for last 3 months,2025-11-13 06:14:19,True
SmartAssist Instance,u-4117c77d1c70b8fd77540846cd,sess-44f25fdc4abae11e,Web/Mobile Client,ar,Your account statement for the last 3 months has been sent to your registered email address.,,2025-11-13 06:14:49,True
SmartAssist Instance,u-4117c77d1c70b8fd77540846cd,sess-44f25fdc4abae11e,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-13 06:15:19,True
SmartAssist Instance,u-38ce6c9f6982226b4fb58a1b3d,sess-614cceab246df617,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-03-17 09:48:17,True
SmartAssist Instance,u-38ce6c9f6982226b4fb58a1b3d,sess-614cceab246df617,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-03-17 09:48:47,True
SmartAssist Instance,u-38ce6c9f6982226b4fb58a1b3d,sess-614cceab246df617,Web/Mobile Client,en,,Can I get a top-up on my existing personal loan?,2026-03-17 09:49:32,True
SmartAssist Instance,u-38ce6c9f6982226b4fb58a1b3d,sess-614cceab246df617,Web/Mobile Client,en,I've processed your request for Loan Top-Up Eligibility Enquiry. Your reference number is REF39315566.,,2026-03-17 09:50:02,True
SmartAssist Instance,u-38ce6c9f6982226b4fb58a1b3d,sess-614cceab246df617,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-03-17 09:50:32,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-23 17:01:37,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-23 17:02:07,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,,I need my account statement for last 3 months,2026-01-23 17:02:52,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,Your account statement for the last 3 months has been sent to your registered email address.,,2026-01-23 17:03:22,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,,"Thank you, that was helpful",2026-01-23 17:04:07,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,You're welcome! Is there anything else I can help you with?,,2026-01-23 17:04:37,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,,No that's all,2026-01-23 17:05:22,True
SmartAssist Instance,u-0952d4bc99f95021a46d6925c6,sess-6fd1aa491618e8a0,Internet Banking,en,Thank you for banking with Mashreq. Have a great day!,,2026-01-23 17:05:52,True
SmartAssist Instance,u-71672f86f36815495e8c9ef86c,sess-28e9fb58422a7b21,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-08 16:00:30,True
SmartAssist Instance,u-71672f86f36815495e8c9ef86c,sess-28e9fb58422a7b21,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-08 16:01:00,True
SmartAssist Instance,u-71672f86f36815495e8c9ef86c,sess-28e9fb58422a7b21,Web/Mobile Client,ar,,I need to block my credit card urgently,2026-02-08 16:01:45,True
SmartAssist Instance,u-71672f86f36815495e8c9ef86c,sess-28e9fb58422a7b21,Web/Mobile Client,ar,I've processed your request for Credit Card Block / Replacement. Your reference number is REF22748495.,,2026-02-08 16:02:15,True
SmartAssist Instance,u-71672f86f36815495e8c9ef86c,sess-28e9fb58422a7b21,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2026-02-08 16:02:45,True
SmartAssist Instance,u-b4bfbe059c44f8e9a121d994d2,sess-a648a999f8acdfb9,IVR,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-01 16:45:09,True
SmartAssist Instance,u-b4bfbe059c44f8e9a121d994d2,sess-a648a999f8acdfb9,IVR,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-01 16:45:39,True
SmartAssist Instance,u-b4bfbe059c44f8e9a121d994d2,sess-a648a999f8acdfb9,IVR,ar,,When is my credit card payment due?,2025-11-01 16:46:24,True
SmartAssist Instance,u-b4bfbe059c44f8e9a121d994d2,sess-a648a999f8acdfb9,IVR,ar,Your next payment due date is 27 May 2026.,,2025-11-01 16:46:54,True
SmartAssist Instance,u-b4bfbe059c44f8e9a121d994d2,sess-a648a999f8acdfb9,IVR,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-01 16:47:24,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-23 20:11:08,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-23 20:11:38,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,,I can't log into my Mashreq NEO app,2026-01-23 20:12:23,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-01-23 20:12:53,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,,Let me try again. I can't log into my Mashreq NEO app,2026-01-23 20:13:38,True
SmartAssist Instance,u-3b00baa5f6c9c9e6afd137306e,sess-f04da033dab214c4,Web/Mobile Client,ar,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-01-23 20:14:08,True
